theme,model,strategy,fold,title,year,label,score,latency_s,from_cache,error
xbi,llama3.2:3b,few-shot-similar-k4,3,A Crowdsourcing framework for Detecting Cross-Browser Issues in Web Application,2015,0,6,7.87,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automatic Deformations Detection in Internet Interfaces: ADDII,2015,1,6,7.909,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Cross-Browser Compatibility Testing of Web Applications,2015,1,6,6.502,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,DLint: dynamically checking bad coding practices in JavaScript,2015,0,6,8.631,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Detecting inconsistencies in multi-platform mobile apps,2015,0,6,8.311,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Crawl-based analysis of web applications: Prospects and challenges,2015,0,6,7.544,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Native and Multiple Targeted Mobile Applications,2015,0,6,7.9,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,cross browser compatibility as design issue in various websites.,2015,0,6,10.675,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Diversity-Based Automated Test Case Generation,2015,0,6,8.779,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Search-based testing tools for Ajax- A systematic literature review,2015,0,6,7.307,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automated modularization of GUI test cases,2015,0,6,9.126,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,TypeDevil: dynamic type inconsistency analysis for JavaScript,2015,0,6,8.098,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Mining Workflow Models from Web Applications,2015,0,6,8.615,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Model Inference and Automatic Testing of Mobile Applications,2015,0,6,7.744,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Leveraging task-based data to support functional testing of web applications,2015,0,6,7.143,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automated Test Input Generation for Android: Are We There Yet? (E),2015,0,6,12.786,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Detection and Localization of HTML Presentation Failures Using Computer Vision-Based Techniques  Sign In or Purchase,2015,0,6,5.447,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Testing Cross-Platform Mobile App Development Frameworks (T),2015,0,6,7.736,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,The rise of Chrome,2015,0,6,7.74,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Testing Web Applications Through Layout Constraints,2015,0,6,8.152,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Detection and Localization of HTML Presentation Failures Using Computer Vision-Based Techniques,2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,Detecting latent cross-platform API violations,2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automated Modularization of GUI Test Cases,2015,0,6,7.598,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automatic Detection of Potential Layout Faults Following Changes to Responsive Web Pages (N),2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,Leveraging task-based data to support functional testing of web applications,2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,TypeDevil: dynamic type inconsistency analysis for JavaScript,2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,DLint: dynamically checking bad coding practices in JavaScript,2015,0,6,0.0,True,
xbi,llama3.2:3b,few-shot-similar-k4,3,Manual test case derivation from UML activity diagrams and state machines: A controlled experiment,2015,0,6,9.307,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Using Multi-Locators to Increase the Robustness of Web Test Cases,2015,0,6,7.824,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Why creating web page objects manually if it can be done automatically?,2015,0,6,8.67,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,End-User Record and Replay for the Web,2015,0,6,10.017,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Processing automation scripts of software,2015,0,2,7.363,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Comparative Study of Cross Browser Compatibility as Design Issue in Various Websites,2015,0,6,5.824,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Indexing and annotating a usability test recording,2015,0,6,7.968,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Online application testing across browser environments,2015,1,6,8.446,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Testing framework for dynamic web pages,2015,0,4,7.724,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,TESTAR - from academic protoype towards an industry-ready tool for automated testing at the User Interface level,2015,0,6,9.173,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Closing Gaps between Capture and Replay: Model-based GUI Testing,2015,0,6,9.437,False,
xbi,llama3.2:3b,few-shot-similar-k4,3,Automated Testing at the User Interface level,2015,0,6,9.419,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,A Survey of Dynamic Analysis and Test Generation for JavaScript,2017,0,4,18.783,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Detection of Cross Browser Inconsistency by Comparing Extracted Attributes,2017,1,4,2.613,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,XFix: an automated tool for the repair of layout cross browser issues,2017,1,7,2.621,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Automated repair of layout cross browser issues using search-based techniques,2017,0,7,2.977,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Automatic detection of cross-browser incompatibilities using machine learning and screenshot similarity: student researc,2017,1,7,3.161,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Using Semantic Similarity in Crawling-Based Web Application Testing,2017,0,6,3.132,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,A Review on Web Application Testing and its Current Research Directions,2017,0,4,2.495,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Analysis and Identification of Cross Browser Inconsistency Issues in Web Application using  Automation Testing,2017,1,6,4.045,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,00 A Survey of Dynamic Analysis and Test Generation for JavaScript,2017,0,4,2.331,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Comparison of Different Techniques of Web GUI-based Testing with the Representative Tools Selenium and EyeSel,2017,0,4,4.692,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Improved Developer Support for the Detection of Cross-Browser Incompatibilities,2017,1,6,3.479,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,APOGEN: automatic page object generator for web testing,2017,0,6,3.537,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Automated layout failure detection for responsive web pages without an explicit oracle,2017,0,4,3.214,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,CSSDev: refactoring duplication in cascading style sheets,2017,0,4,2.501,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Webpage cross-browser test from image level,2017,1,7,2.573,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,On the Use of Smelly Examples to Detect Code Smells in JavaScript,2017,0,4,2.97,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,ReDeCheck: an automatic layout failure checking tool for responsively designed web pages,2017,0,4,3.323,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Searching for behavioural bugs with stateful test oracles in web crawlers,2017,0,4,2.907,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,CSSDev: refactoring duplication in cascading style sheets,2017,0,4,2.506,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,A Survey of Dynamic Analysis and Test Generation for JavaScript,2017,0,4,2.553,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Using Semantic Similarity in Crawling-Based Web Application Testing,2017,0,6,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,1,AppCheck: A Crowdsourced Testing Service for Android Applications,2017,0,6,3.14,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Searching for Behavioural Bugs with Stateful Test Oracles in Web Crawlers,2017,0,4,3.069,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Automated repair of layout cross browser issues using search-based techniques,2017,1,7,2.664,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,A Survey of Dynamic Analysis and Test Generation for JavaScript,2017,0,4,2.456,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Worlds Apart: Industrial and Academic Focus Areas in Software Testing,2017,0,4,2.416,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Accelerating Test Automation through a Domain Specific Language,2017,0,4,2.87,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Facilitating debugging of web applications through recording reduction: A family of empirical studies,2017,0,4,4.117,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Facilitating debugging of web applications through recording reduction,2017,0,4,3.875,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,AppCheck: A Crowdsourced Testing Service for Android Applications,2017,0,6,3.574,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Estimating similarity of rich internet pages using visual information,2017,0,4,2.858,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Reconocimiento de widgets automatico para aplicaciones Java/Swing en TESTAR,2017,0,4,4.014,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Hybrid monkey testing: enhancing automated GUI tests with random test generation,2017,0,4,2.759,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Searching for the Best Test,2017,0,4,2.443,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Overview of the ICST International Software Testing Contest,2017,0,4,2.449,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Facilitating debugging of web applications through recording reduction,2017,0,4,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,1,Efficient means to test server generated applications on mobile device,2017,0,4,2.825,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,VISOR: A fast image processing pipeline with scaling and translation invariance for test oracle automation of visual out,2018,0,4,3.547,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Multiple-implementation testing of supervised learning software,2018,0,4,3.536,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,XCompatibility Checker: a tool for detecting cross-browser incompatibilities,2018,1,7,2.774,False,
xbi,qwen2.5:3b,few-shot-random-k4,1,Adapting automated test generation to GUI testing of industry applications,2018,0,4,3.09,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Deteccao Automatica de Incompatibilidades Cross-Browser utilizando Redes Neurais Artificiais,2016,1,7,3.452,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Graphical-user-interface-based method and system for designing and configuring web-site testing and analysis,2016,0,4,2.292,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Using Visual Symptoms for Debugging Presentation Failures in Web Applications,2016,0,4,3.077,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Detecting and Localizing Internationalization Presentation Failures in Web Applications,2016,0,6,3.105,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,A Study of Causes and Consequences of Client-Side JavaScript Bugs,2016,0,4,2.949,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Browserbite: cross-browser testing via image processing,2016,1,6,3.619,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Visualization of automated test results obtained by the TESTAR tool,2016,0,4,2.847,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Understanding a prospective approach to designing malicious social bots,2016,0,4,3.277,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,An Automated Approach for Cross-Browser Inconsistency (XBI) Detection,2016,1,7,2.973,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,QVMMA: A Short Term and Long Term Layer 3 DDoS Detector and Mitigator,2016,0,4,5.014,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Metamorphic Testing for Cybersecurity,2016,0,4,2.666,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Clustering-Aided Page Object Generation for Web Testing,2016,0,6,3.793,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Migrating cascading style sheets to preprocessors by introducing mixins,2016,0,4,2.701,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Software Analysis for the Web: Achievements and Prospects,2016,0,4,2.716,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Analysis and Identification of Cross Browser Inconsistency Issues in Web Application using Automation Testing,2016,1,6,4.087,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,X-Check: A Novel Cross-Browser Testing Service Based on Record/Replay,2016,1,6,3.344,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Refactoring and migration of cascading style sheets: towards optimization and improved maintainability,2016,0,4,2.38,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Evaluation of resizing capability of web browser,2016,0,4,2.497,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Portability of Process-Aware and Service-Oriented Software,2016,0,4,4.498,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,"Architecture for distributed, parallel crawling of interactive client-server applications",2016,0,4,2.981,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Detect Cross-Browser Issues for JavaScript-Based Web Applications Based on Record/Replay,2016,1,6,3.489,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,An Empirical Study of Internationalization Failures in the Web,2016,0,4,2.826,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Detecting and Localizing Visual Inconsistencies in Web Applications,2016,0,6,2.941,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,How to Train Your Browser: Preventing XSS Attacks Using Contextual Script Fingerprints,2016,0,4,3.699,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Browser Compatibility: the State of the Art from a Historical Perspective,2016,0,4,2.84,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Declarative layout constraints for testing web applications,2016,0,6,2.736,False,
xbi,qwen2.5:3b,few-shot-random-k4,2, Refactoring and migration of cascading style sheets: towards optimization and improved maintainability,2016,0,4,2.217,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,An automatic layout faults detection technique in responsive web pages considering JavaScript defined dynamic layouts,2016,0,6,3.569,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Automated Recommender System for Web Based Applications,2016,0,4,2.394,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Class coverage GUI testing for Android applications,2016,0,4,2.775,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Co-authorship Networks in Additive Manufacturing Studies Based on Social Network Analysis,2016,0,4,2.296,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,ALEX: Mixed-Mode Learning of Web Applications at Ease,2016,0,4,2.817,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Extraction of User Behavior Profiles for Software Modernization,2016,0,4,3.408,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,"Chapter Four - Advances in Web Application Testing, 2010 2014",2016,0,4,2.402,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Composing and Delivering Heterogeneous Web Testing Software as a Composite Web Testing Service,2016,0,4,3.469,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Detecting and Localizing Visual Inconsistencies in Web Applications,2016,0,6,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,Using Visual Symptoms for Debugging Presentation Failures in Web Applications,2016,0,4,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,Detecting and Localizing Internationalization Presentation Failures in Web Applications,2016,0,6,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,Software Analysis for the Web: Achievements and Prospects,2016,0,4,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,Class coverage GUI testing for Android applications,2016,0,4,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,An automatic layout faults detection technique in responsive web pages considering JavaScript defined dynamic layouts,2016,0,6,0.0,True,
xbi,qwen2.5:3b,few-shot-random-k4,2,ALEX: Mixed-Mode Learning of Web Applications at Ease,2016,0,4,2.954,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Traceability Types for Mastering Change in Collaborative Software Quality Management,2016,0,4,2.74,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Web Service Test Evolution,2016,0,4,2.808,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Integrating a Lightweight Risk Assessment Approach into an Industrial Development Process,2016,0,4,2.348,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Risk orientation in software testing processes of small and medium enterprises: an exploratory and comparative study,2016,0,4,3.047,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Chapter Five - Approaches and Tools for Automated End-to-End Web Testing,2016,0,4,3.29,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Robula+: an algorithm for generating robust XPath locators for web testing,2016,0,4,2.901,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Why do Record/Replay Tests of Web Applications Break?,2016,0,4,3.714,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,Ringer: web automation by demonstration,2016,0,4,2.743,False,
xbi,qwen2.5:3b,few-shot-random-k4,2,WATERFALL: an incremental approach for repairing record-replay tests of web applications,2016,0,4,2.964,False,
